epoch,train_loss,train_err,test_err
107,0.2483716458082199,0.05302,0.1277
108,0.1402139663696289,0.05242,0.1333
109,0.20022515952587128,0.05244,0.129
110,0.15665371716022491,0.05178,0.1319
111,0.1964908391237259,0.05028,0.1325
112,0.06645576655864716,0.05046,0.1299
113,0.1652027666568756,0.04964,0.1332
114,0.2242070883512497,0.0476,0.1319
115,0.07807846367359161,0.04918,0.1356
116,0.17140762507915497,0.04686,0.1339
117,0.3221799433231354,0.04576,0.1348
118,0.16338284313678741,0.0474,0.1354
119,0.1549978256225586,0.04762,0.1359
120,0.19882985949516296,0.046,0.1284
121,0.21093042194843292,0.04606,0.1325
122,0.19978225231170654,0.0456,0.1294
123,0.12343378365039825,0.0443,0.1343
124,0.09025346487760544,0.03822,0.1252
125,0.17262513935565948,0.0354,0.1257
126,0.09923601150512695,0.0337,0.1242
127,0.1485626995563507,0.03316,0.1283
128,0.132085919380188,0.0328,0.126
129,0.0899767279624939,0.0328,0.1282
130,0.037940509617328644,0.03254,0.1265
131,0.06016797944903374,0.03162,0.125
132,0.09242280572652817,0.03192,0.1271
133,0.040621317923069,0.03068,0.1266
134,0.15622584521770477,0.031,0.1284
135,0.07133318483829498,0.0308,0.1269
136,0.07243291288614273,0.02992,0.1258
137,0.06384323537349701,0.03132,0.1282
138,0.15712402760982513,0.03066,0.1281
139,0.04746565222740173,0.03022,0.1275
140,0.12580566108226776,0.03064,0.1264
141,0.10290610790252686,0.03022,0.1272
142,0.20341916382312775,0.02936,0.1277
143,0.09852485358715057,0.03022,0.1284
144,0.05858995392918587,0.02982,0.1287
145,0.09312089532613754,0.02862,0.1302
146,0.03285109996795654,0.02836,0.1282
147,0.11214502155780792,0.0291,0.1299
148,0.08771707862615585,0.02902,0.1296
149,0.13043490052223206,0.0285,0.1263
150,0.036030035465955734,0.028,0.1291
151,0.07124648988246918,0.02808,0.1274
152,0.08739063888788223,0.02916,0.1291
153,0.13135670125484467,0.02716,0.1297
154,0.08016020059585571,0.0273,0.1266
155,0.2687174379825592,0.0276,0.1275
156,0.04796667769551277,0.0279,0.1284
157,0.08234740793704987,0.02804,0.1297
158,0.21898022294044495,0.02668,0.129
159,0.05145389959216118,0.02684,0.1302
160,0.06337279826402664,0.02758,0.1322
161,0.04712264612317085,0.0264,0.1285
162,0.11968054622411728,0.02738,0.1277
163,0.11536586284637451,0.02744,0.1289
